"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1035840105670426624","https://twitter.com/salahhegazi96/status/1035840105670426624","@_Mhamza0 😢","2018-09-01 10:41 +0000","79.0","1.0","0.012658227848101266","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035839441347260416","https://twitter.com/salahhegazi96/status/1035839441347260416","@_Mhamza0 😢","2018-09-01 10:39 +0000","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035831668375019520","https://twitter.com/salahhegazi96/status/1035831668375019520","@_Mhamza0 @YomnaMo444 افتكر إن ورقتك لسه مخلصتش!","2018-09-01 10:08 +0000","212.0","7.0","0.0330188679245283","0.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035826029372301313","https://twitter.com/salahhegazi96/status/1035826029372301313","@mid_naeem بيعمل حاجة.","2018-09-01 09:45 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035825073213632512","https://twitter.com/salahhegazi96/status/1035825073213632512","@mid_naeem @_Mhamza0 🤔","2018-09-01 09:41 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035824910239768576","https://twitter.com/salahhegazi96/status/1035824910239768576","@_Mhamza0 الحمد لله إني مجيتش🤠","2018-09-01 09:41 +0000","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035652273236574208","https://twitter.com/salahhegazi96/status/1035652273236574208","@_Mhamza0 أنا عايز أعرف أيه اللي بيحصل بالظبط؟ أيه مصدر السعادة؟","2018-08-31 22:15 +0000","102.0","6.0","0.058823529411764705","0.0","2.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035641823304327168","https://twitter.com/salahhegazi96/status/1035641823304327168","@_Mhamza0 @sayedelmohamady 👍","2018-08-31 21:33 +0000","87.0","1.0","0.011494252873563218","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035639924706488322","https://twitter.com/salahhegazi96/status/1035639924706488322","@sayedelmohamady @_Mhamza0 😭","2018-08-31 21:26 +0000","85.0","7.0","0.08235294117647059","0.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035639066283450368","https://twitter.com/salahhegazi96/status/1035639066283450368","@_Mhamza0 😢","2018-08-31 21:22 +0000","69.0","2.0","0.028985507246376812","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1035624085768888325","https://twitter.com/salahhegazi96/status/1035624085768888325","مفيش طريقة تخليني أقدر ألبس البُرنيطة بتاعتي وفي نفس الوقت ألبس الهيد فون؟🤠","2018-08-31 20:23 +0000","170.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034748958340521984","https://twitter.com/salahhegazi96/status/1034748958340521984","@m7md_7mza 😢","2018-08-29 10:25 +0000","85.0","1.0","0.011764705882352941","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034743675845312512","https://twitter.com/salahhegazi96/status/1034743675845312512","@m7md_7mza ها؟ لسه قلقان؟","2018-08-29 10:04 +0000","101.0","1.0","0.009900990099009901","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034742058622312448","https://twitter.com/salahhegazi96/status/1034742058622312448","@m7md_7mza ميقلقش.","2018-08-29 09:58 +0000","111.0","1.0","0.009009009009009009","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034566135335858176","https://twitter.com/salahhegazi96/status/1034566135335858176","@OsamaNasr___ تصبح على خير!","2018-08-28 22:19 +0000","188.0","1.0","0.005319148936170213","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1034565617343451136","https://twitter.com/salahhegazi96/status/1034565617343451136","@OsamaNasr___ يب.","2018-08-28 22:17 +0000","202.0","1.0","0.0049504950495049506","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
